Username,Address,Rating,Comment
tutter&magoo,Dragon Bridge,1,"This review is about the Fire and Water show - The dragon bridge itself is beautiful, especially at night. Done my research and best view from google is the dragon ball bar which i will review separately. Went to the bar 2 hours earlier to get a good seat. Great view secured. 9 pm came with great anticipation and at 9:02 we paid our bill as “the show” was over and left. We chatted to others in the masses that were leaving and not one person said it was good, let alone impressive. The marketeers have done a great job with this and the show will definitely be remembered for what it wasn’t. My advice , Rock up with 2 minutes to go on the riverfront and don’t waste two hours to get a good spot and go do one of the many great things in Da nang."
Stewart Moreton,Dragon Bridge,1,Dragon Bridge 'FIRE SHOW' only operates on weekends. If you visit mid week you will only see the Bridge under lighting. Don't be disappointed if like us you fail to thoroughly research every aspect of your trip.
Renc,Dragon Bridge,1,Don't waste time on the fire show as it's just some fire spitting show with no music or lightings to enhance the show and some water sprouting after the fire spitting.
DougP Vlogs,Dragon Bridge,1,"Disappointing.  The Dragon Bridge is beautiful, but it never puts on a fire show.  We waited for a long time, but nothing happened.  Maybe because it was the night of the fireworks show."
Hena A,Dragon Bridge,1,"Dragon just breathes couple of times fire and leaves more black smoke and then throws water and it done. No sound effect, nothing at all....not sure what's there to see?"
Eneko C,Dragon Bridge,1,"We went with expectations not very high and still disappointed. The dragon as such is cool, but up there.The fire and the water that he simply throws, does not deserve to go half an hour early to take place. The changing of the dragon's lights makes them all night and is nothing otherworldly. We looked foolish to see it was just that."
Kylie D,Dragon Bridge,1,"Honestly if you’re short on time give this a miss. We were in the area so we’re there for 2 hrs prior to the show. But at this time people had already started gathering and getting into position. After waiting this long and the amount of people we were expecting something magical. Unfortunately it breathed fire 6 times in 6 minutes and two squirts of water and that was pretty much it. Due to it being a dragon, Fire and Water i believe this is quite important to other cultures that visit so i believe for them this experience was more something that they would rate highly."
George Lee,Dragon Bridge,1,There was no fire and water show at 9pm on weekends. And there was no information on the cancellation of show. Disappointing.
drkanchan21,Dragon Bridge,1,"This particular sight seeing spot was a complete dampner on our trip to Vietnam. The bridge closes for traffic a few minutes before the show begins and is packed with people (including a night market right at the foot of the bridge). The fire the dragon spews becomes a bit monotonous and one can actually feel the soarching heat and smell of kerosene if your close to the dragon head. The chaos begins when the dragon begins to spew water with a solid force and actually drenches all the people standing close to the dragon's head. And in the process there is pandemonium and that's when the petty thieves are having a field day. One of my friends had her phone robbed within a couple of seconds after the water jets were out in full force. While lodging a complaint at the police station we also saw another European lady arrive who not only lost her phone, couple of million vietnamese dong and also her passport. The thief threw the passport away which some good samaritan had handed over to the cops. The passport was soaking wet and completely trampled on. The poor woman was weeping in relief when she saw her passport.It is a complete nightmare..... Please avoid it!"
Jeremy,Dragon Bridge,1,Very crowded. Just 3 times fire and water came out of Dragons mouth. It wasn't much of a spectacle..
ramen101,Dragon Bridge,1,"I was looking forward to seeing the dragon breathe fire from my hotel room on the opposite bank. The riverside was boring, with nothing particularly interesting happening during the day or night. During the day, it was just an ordinary river and bridge. At night, the dragon's colors began to change, and tourist boats gathered near the bridge."
JacktarLancsuk,Dragon Bridge,1,We stayed at the SenRiver Hotel which is situate at the 'tail end' of the Dragon. The Dragon only breathes fire twice on Saturday and Sunday nights at 9.00pm. We were happily chatting away when the first blaze took place. We hadn't realised that it was 9 o'clock ! By the time we had set our camera's the second breathe had already happened and we didn't get a single shot !!A couple of rockets launched just before the event would have alerted us to the time and prepared us. Two 5 second blasts of flame hardly warrant all the hype. Don't bother making a special effort to see it. It's not worth it
soonlawrence,Dragon Bridge,1,"Just a bridge with a dragon shape on the top.  If you are interested, seeing it on the picture is good enough."
docletran,Dragon Bridge,1,very short display of fire & water on the weekend. Not worth your time spending on either on land or on water
ianggrist,Dragon Bridge,1,"The night we went to watch the display, we were left wondering as nothing happened, big crowd for a non event,  don’t know why it was cancelled but it certainly didn’t happen despite us being there early and staying for around one hour after the advertised starting time."
627Donna,Dragon Bridge,1,"During the daytime the bridge just looks like curved pipes, nothing of interest.  As long as you are not too close by in the evening, it looks semi cool.  Not worth the effort of a special trip to see."
sweetstravelxp,Dragon Bridge,1,"It's neat, but I am glad that I saw the show while I was eating and hadn't gone out of my way to see it.  If you are planning on grabbing a drink on a local roof-top to watch the show, arrive early.  By 10 minutes before the show, all the seats around us were full."
nao,Dragon Bridge,1,"It's just a flimsy, cardboard-like bridge, not worth going out of your way to see. Seeing it didn't impress me at all. A completely tacked-on tourist attraction."
YOO SD,Dragon Bridge,1,"It is a bridge I see several times while passing through the city center, and it seems to have become a landmark of this city. I"
gizmax24,Dragon Bridge,1,We was so underwhelmed by this bridge we didn’t even stay for the fire and water on Saturday night definitely not worth the visit
127cedrick,Dragon Bridge,1,"Waste of time. We were at the roof TOP of a draft beer joint since 6:30pm, expecting an amazing display of fire and water display. Total waste of time..."
ally,Dragon Bridge,1,We were disappointed that we booked a ticket to Da Nang to see a fire breathing dragon but all we got to see was a fireworks show. Wasted over an hour waiting to see the dragon breathe fire only for it to not happen. Of course seeing the dragon change colors was pretty cool but the main attraction for us going to Da Nang was a disappointment.
Lacey S,Dragon Bridge,1,Bummed that the fireworks seemed to replace the fire and water on the dragon bridge. Took a lot of effort to get there tonight but no display.
paul,Dragon Bridge,1,"It doesn't really seem like a tourist attraction. What is the point of packaging a place you just pass by as a tourist spot? It is literally shaped like a dragon, so it is called the Dragon Bridge... It does look pretty from a distance at night, though."
Vanilla H,Dragon Bridge,1,Pointless.
Ha Xu,Dragon Bridge,1,"This is a free attraction in Da Nang. On Saturdays, Sundays, and holidays, there's a free fire and water show featuring a dragon. From this bridge, you can see many other bridges in the city, and it's conveniently located for getting to local restaurants and eateries."
g d,Dragon Bridge,1,enjoy a kitch golden dragon bridge with heart shaped eyes - there s nothing to do in this town apart from the marble mounts and beach.
Cathy B,Dragon Bridge,1,"Um... what can I say? Waiting 5 minutes for a giant fire-breathing, color-changing dragon"
Kunal Tyagi,Dragon Bridge,1,"Do not waste your time.3 - 5 fireballs with black smoke polluting the city followed by sprinkle of water.The worst tourist destination ever. Fore show was over in 5 min, which was good."
Jong Won H,Dragon Bridge,1,The night view from the hotel overlooking the Dragon Bridge
_ele310200961,Dragon Bridge,1,"After reading numerous reviews, we arrived two hours before this ""spectacle."" Hoping for an amazing show, we took uncomfortable metal tables on the observation deck of a cafe on the embankment. The drinks and desserts were terrible. Everything was tasteless and expensive. The worst part was the show itself. Two blasts of fire and three jets of water from a dragon's mouth. It was comparable to the wagons under the river in Shanghai. Everything was so beautifully described, but the experience was zero. The reviews are surprising. If there's nothing to compare it to, why write that it was magnificent? The biggest waste of time in our travels. We would have been better off just strolling the streets of this beautiful city."
wattsy33,Dragon Bridge,1,Be very careful around this area during the fire show on Saturday and Sunday nights.  As my husband had his wallet stolen by a pickpocketer. The next day we were contacted via Facebook to meet someone who supposedly found the wallet. Then they wanted money before returning the wallet. Scam!
Gemma K,Dragon Bridge,1,"Please, everyone, do not go to Da Nang on a solo trip. You will get trampled to death by group tourists... The cost of living is also really high. Korea is just better. The Dragon Bridge is really tacky. The people are rough, and it seems like all they think about is ripping off foreigners..."
Yeon Gyu Jo,Dragon Bridge,1,I saw this bridge while passing by in a taxi. I heard it
Seulgi Hwang,Dragon Bridge,1,I watched it from the Novotel rooftop.
Gert R,Dragon Bridge,1,Not really an attraction.  It’s a bridge with a dragon on it that shoots fire at 21:00 on a Saturday evening.  Pfff
Destination751888,Dragon Bridge,1,It is truly spectacular to see the dragon breathing fire every Saturday and Sunday at 9pm. It is a very impressive sight to see.
Insoon M,Dragon Bridge,1,It is just a bridge railing.
289 hectares,Dragon Bridge,1,"The bridge itself is relatively unspectacular. It is illuminated in different colors at night, and on weekends the dragon breathes fire at 9 pm."
Drunk Bear Dar,Dragon Bridge,1,An ordinary bridge plus the dragon's decorative
Chloe,Dragon Bridge,1,"I waited at 9 to watch the fire show, but it looked"
Yoon Gyu Jeong,Dragon Bridge,1,It is good if you watch it without high expectations. There is nothing particularly special about it; it is even insufficient to call it a fireworks display. You can see it if you pass by downtown.
shigeota4190,Dragon Bridge,1,"I heard there are special effects like fire-breathing, but I didn't even go near it. I'm not interested in manufactured tourist attractions. The bridge was beautiful, with its colors changing every few minutes, and there were lots of locals on dates there."
88-chan,Dragon Bridge,1,"I went because I heard it was worth seeing, but the show only lasted about 10 minutes. I was really disappointed, and finding a taxi on the way back was a real struggle. I think seeing it once is enough."
Wilbert S,Dragon Bridge,1,"We traveled through Vietnam, among other places, with our two kids, aged 4 and 1. Our oldest son had been looking forward to the fire-breathing dragon bridge. Unfortunately, this dragon only does that on weekends (when we were obviously not there). Sadly, this was not mentioned in the Capitol, among other places, which we had with us as a travel guide."
Holy P,Dragon Bridge,1,"Why this is an attraction is beyond me. Da Nang's lack of multiple places of interest has made the mediocre, at best, something to see or promote. It's a bridge that changes colors and is decorated to look like a dragon. Nothing about its structure or surroundings is unique or worth a boat tour."
Priscilla W,Dragon Bridge,1,'Fire show' - on every weekend. Recommended by hotel staff. Waited for 1.5 hrs to get a good seat at the coffee place. Bt was a real disappointment. No show. More of spit of fire. Wont recommend
Yumi Yoshi,Dragon Bridge,1,"On June 4th, 2017, we took a taxi to arrive near the bridge a little before 9:00 AM, but we were swept up in a wave of local motorbikes and couldn't get close. Even when we finally got out of the taxi, it was incredibly crowded. At 9:07 AM, water finally gushed out of the dragon's mouth, but it only spat water three times with awkward intervals in between. Huh? Isn't it supposed to breathe fire? Is that all? What is this? We shouldn't have come."
I am a,Dragon Bridge,1,"It's a cool looking bridge, but don't wait around for the fire and water show like we did. It literally sprays a little water and a little fire,  flame, spray, flame, spray, flame, flame ... flame .... spray, and for the finally a flame and a long spray."
Glyn T,Dragon Bridge,1,In the shape of a dragon. Would you travel at all to go and see it ? Perhaps with children under 5.No kids ? Don't bother.
MikaelBlo,Dragon Bridge,1,"Traffic jam, accidents and definately not worth to see! We are talking about the ""event"" performed 9 PM Saturdays and Sundays. The ""fire spitting dragon"" did two small blows and then some steam. In the traffic afterwards we experienced a serious accident (motorbike vs car). We hope and believe that the man flying trough the air is alive today...."
,Dragon Bridge,1,"This fire-breathing show was so cheap! The special effects were like a couple of puffs and then the fire went out. A few puffs, then a long wait, and then they started spraying water…"
Lewis_Sim,Dragon Bridge,1,"As the title says, it isn't worth the trip if you are not staying around that area. The 'dragon' on the bridge breathes out fire and water for a grand total of 15minutes or so and so does the show ends. It would be better off walking around the city instead."
merline56,Dragon Bridge,1,The bridge is like everything else... flashy: what a shame! The city is gradually losing its authenticity and it's a real disaster.
CaptainLulu,Dragon Bridge,1,"The dragon spits fire and water on Saturdays and Sumdays at 21:00. It's not worth waiting for. Maybe for small kids. We thought it would spit a larger amount of fire, it was just not very interesting..."
Ppesuya,Dragon Bridge,1,"The high life in Danang is Dragon bridge in night life ,if you not visit here that mean you still never came to Danang"
GezzaPerth_Australia,Dragon Bridge,1,Luckily we arrived on a Sunday night so we hotfooted it down to watch the dragon 'roar' at 9 pm.  It is terrific to watch. ..from one of the nearby bars. ..Fatfish bar was stylish.  This is an iconic bridge. ..a must see!
ValentindeHK,Dragon Bridge,1,"I visited Danang city as it was my first time here. Hotel recommended me the waterfront near the Dragon bridge.This areas has some coffee shops and restaurant targeting tourists, with obvious higher charges.Good panorama on the bridge but nothing much in this area. Cham museum is nearby for those who are interested."
Mikhail B,Dragon Bridge,1,I went to see a fire show. What I saw was a lighter. Disappointed. It's only for 3-5 year olds. There were tons of people. I don't get what the point is.
purpleliuhk,Dragon Bridge,1,"It's just an ordinary bridge with a dragon lantern decoration. You can take a picture if you're passing by, but if it's not on your way, you don't have to come. Google Photos are plenty of options."
Pei Tzu-lin,Dragon Bridge,1,not worth to the city tourists are very few taxi drivers chaos detour ended higher price waiters bad unfriendly city for tourists. Don't waste your time.
Hyeokyong Kim,Dragon Bridge,1,"I went there with high expectations, but... how should I put it? It was just ridiculous. That’s about it. They just shot gas a few times, sprayed some water, and that was it. There was nothing there."
JzN,Dragon Bridge,1,"Too crowded too crowded too crowded!!! Full of local peoples, and traffic jam everywhere. Nothing special for the fire show. Very disappointed!!!"
tentenrose,Dragon Bridge,1,"Just take a look if you pass by at night; there's no need to go out of your way to come here. Fire comes out of its mouth at 9 PM on Sundays, but it's really childish lol."
foresta666,Dragon Bridge,1,"It's over in an instant. The content is exactly what you see on TV, nothing more, nothing less. Fire breathing, water spitting...it was so crowded it was overwhelming. Especially catching a taxi home was a real struggle."
LuvisMx5,Dragon Bridge,1,Beautiful bridge ... a masterpiece of urban but eruption is environmental pollution (8-9pm night). So far from the sea to relax and choose. Nearby restaurants quite expensive. Han river brigde was the better choice!
Jose M,Dragon Bridge,3,"The viewpoint looks very beautiful from afar... if you're passing through the city at night, it's worth going to see that one and others from the promenade."
some1day,Dragon Bridge,3,Make sure to view the Da Nang Dragon Bridge from a distance.
paransatang,Dragon Bridge,3,"I heard the night view is even better, but the Dragon Bridge in the daylight was nice too."
Sangmin Lee,Dragon Bridge,3,"People kept talking about the Dragon Bridge, so I think I went back and forth more than 12 times during my 3-night, 4-day stay. There wasn't anything special during the day, just a bit like, ""Oh, so this is the Dragon Bridge,"" haha. If you go to Da Nang, you're bound to cross it automatically anyway. If"
Passport825157,Dragon Bridge,3,It's just so-so lol. There are quite a few people during the fire show though. It's worth watching since you came all this way. You can just keep it in mind as a lighthearted place lol.
Claudio Z.,Dragon Bridge,3,A bridge with super big long dragon snake. Pollution and noise...Good to take pictures. Particular style
Tattraveler92400,Dragon Bridge,3,"Best seen at night, fun on occasion... I didn't get to see the dragon in action, just the color changes..."
443012901,Dragon Bridge,3,"The dragon's design is beautiful, and it's quite spectacular to see it spanning the river. I heard it's even more beautiful at night, but unfortunately, due to time constraints, I only saw the dragon bridge during the day, which was also very beautiful. I'd like to see it again at night if I have the chance."
I am L,Dragon Bridge,3,"It’s a wonderful architectural piece to see in central Danang; showing creativity in what could have been a boring bridge. The ‘show’ at 9pm is worth seeing, although not quite the spectacle we were expecting."
Gordon R,Dragon Bridge,3,A pleasant e ending of lighted boats and a 15 minute show of the dragon breathing fire and spewing water.
Xu xe2017,Dragon Bridge,3,"It's a major thoroughfare, so anyone going there will definitely pass by. It's quite beautiful at night with the lights on, and the dragon head breathes fire on Sunday nights. But I don't think it's a place worth making a special trip for."
Genki 2015,Dragon Bridge,3,"On weekends, the dragon breathes fire and water from its mouth. It gets quite crowded and is very impressive. The amount of water is considerable, so if you get too close, you'll get soaked. The fire and water are spewed from the dragon's mouth on the beach side."
Norazah A,Dragon Bridge,3,We visit the bridge at night after we have our dinner at a halal restaurant in town. We visited the city on weekend as well. We walked from the restaurant nearby our hotel to the Bridge/ Park and  it takes about 20 minutes . The bridge I think is more beautiful at night comparing at day time. There are some free dance culture show from the Da Nang community at the park. We spend there about an hour only just for the view.
Leolwll,Dragon Bridge,3,"Just a ""dragon"" on the bridge. Nothing spectacular. Best for phototaking in the evening, and a leisure stroll around the river."
leesungyaup36,Dragon Bridge,3,"It is a bridge that you cannot help but cross frequently, both during the day and at night. It was the first bridge I saw upon arriving in Da Nang, and it looks even more magnificent if you visit at night."
old man,Dragon Bridge,3,"Vietnamese people do not speak English well. However, since they know what the Dragon Bridge is, you should keep it in mind as an important point when asking for directions or taking a taxi. There are also many Korean shops at both ends of the bridge, so it seems possible to ask for help in case of an emergency."
mkkwmr,Dragon Bridge,3,The bridge is extremely crowded.
Road817993,Dragon Bridge,3,I don't think you necessarily need to go out of your way to visit just for this night view.
Alexander B,Dragon Bridge,3,It's not a sight to behold. Every trip to the airport or downtown offers a view of this bridge.
Truthful Reviews,Dragon Bridge,3,It’s a bridge in the shape of a dragon could even be a snake apart from the head and tail. Not too impressive in the day though.
I S,Dragon Bridge,3,There are dynamically moving dragon-shaped structures across the entire bridge crossing the Han River.
hstan,Dragon Bridge,3,Visit during the night and you can see the dragon spitting out fire and water. Don't stay too close when it spitting water or you get wet.
hodu89,Dragon Bridge,3,It's a failure... I think you need to see it at night.
Timmy T,Dragon Bridge,3,Basically you will pass by everyday but don’t notice that it’s of the shape of a dragon.Come here on Saturday night (9pm) for the fire show. Not so special but that’s nothing much night activities here so you may still go.
Iris T,Dragon Bridge,3,"It was nice to see, but not special It is better at night with the lights. If you are in town and to swing by is ok , but I would not make a trip just to see this from Hoi An."
SnowbirdsOZ,Dragon Bridge,3,Worth a visit but very crowded.   Starts at 9pm and only goes for a short time.  Make sure you have an exit strategy with a taxi as it is difficult to get out.  Yes still worth going but don’t get your hopes up for a spectacular.  Just a bit of fun.
Red blush,Dragon Bridge,3,"There are no bridges in Japan with fire-breathing sculptures. However, I don't think they're always breathing fire, and it's not something that's done at a specific time. I think it's more of a lucky coincidence if you happen to see it."
Diane D,Dragon Bridge,3,"I liked it, but it's just a bridge, don't get your hopes up."
Yveshann,Dragon Bridge,3,Our driver just show us this by driving pass this bridge in day time but he also recommend would be more nice in night time.
Daniel7artist,Dragon Bridge,3,The bridge I encountered in Da Nang upon my arrival was splendor itself.
Olivia 2,Dragon Bridge,3,"It looks good in photos. You'll probably see it while passing by, so it's fine not to go out of your way to look for it. It's not that great during the day, but you should see it at night."
Johnny D,Dragon Bridge,3,"I was quite excited to see the Dragon bridge breath fire and water -- which it does every weekend. When it finally happened it was a bit underwhelming, and didn't live up to the hype I created in my head. In terms of drivability, the bridge is ok, I prefer the bridge to the south, its bigger and more colorful. Way better than Thuan Phuc (aka suicide bridge) though. As they say, size isn't everything."
Hiro-Pochi,Dragon Bridge,3,"I heard they were going to breathe fire and water at 9 PM on Sunday, so I had dinner nearby and then went to check it out. It was incredibly crowded."
Dannyabates,Dragon Bridge,3,It’s a pretty nice bridge but it is just a bridge. Wouldn’t say it’s worth traveling to see but worth a slight detour if your in the area.
tomato,Dragon Bridge,3,"On my way back from shopping by taxi, I took some photos at the foot of the bridge and then walked across it."
149aboven,Dragon Bridge,3,"It's appealing because of the water and fire effects. The water is nice, but the fire is a bit short, too quick. It's fine if you stand far away, but if many people get too close, they can't run fast enough when the water is sprayed."
Habu7,Dragon Bridge,3,"The Dragon Bridge is usually docile, but on Saturdays and Sundays around 9am, it goes berserk and breathes fire from its mouth. If you have the chance, please go and see it sometime. I watched it from a distance."
Huang xwen e2018,Dragon Bridge,3,"When visiting Da Nang, you absolutely must see the fire and water fountain show, especially on Saturday and Sunday evenings. It's recommended to have dinner first, then take a bus to the riverbank to watch; there are vendors along the roadside where you can sit and wait."
Sacha E,Dragon Bridge,3,The bridge connects old town and beach town and is designed as a dragon. During night it has many different lights which we enjoyed from our balcony. It is a pity that the owner did not payed the construction fully due to any reason.
William L.,Dragon Bridge,3,"The bridge lights up at night with alternating colors. Around 9 p.m., the dragon ""breathes"" fire and water. The spectacle isn't as interesting as it seems."
SucreAmour,Dragon Bridge,3,"The dragon's fire show was over in about 5 minutes, and after that it started spitting water. It was over in a flash. I think it's best to watch it from as close up as possible."
Charlotte,Dragon Bridge,3,"It is quite funny to see the bridge. I wouldn't go specifically looking for it, but you will probably pass by or see it in the distance."
Rinrin2014,Dragon Bridge,3,I saw the Dragon Bridge from the car window. The
Taro1122,Dragon Bridge,3,It's so flashy that it's a great landmark even when you're driving by in a taxi! It was beautifully lit up at night. There's also a taxi stand near this bridge. It felt safe to take a taxi from there.
W S,Dragon Bridge,3,Quite nice idea to use the pillars to create a dragon  When you are here check it out but don’t expect muchIn the night nice light showJust have a look
rapha_y_nici,Dragon Bridge,3,"The bridge is truly impressive, especially on Saturday and Sunday evenings when the fire show takes place; it's supposed to be a fascinating spectacle. Otherwise, it's interesting at night for a short time-lapse sequence, ideally with color changes. It's also worthwhile to admire the structure up close during a walk across the bridge, also at night."
Sese,Dragon Bridge,3,"I heard that the dragon was supposed to breathe fire at 9pm on Sunday night, but that the bridge would be extremely congested and it would be a real pain to get back, so I went to see it around 7pm. It was beautifully lit up in green. There were only a few people there at that time."
dc_francesca,Dragon Bridge,3,"At the hotel's suggestion, we arrived well in advance on the rooftop of a riverside café to enjoy Da Nang's daily 9:00 PM ""fireworks"" event."
azsx4747,Dragon Bridge,3,"During the day, it is just a bridge decorated with dragons, but"
Eimear M,Dragon Bridge,3,"Unfortunately, it was rather unimpressive as there were only lights on it. No display as such... We walked 40 mins to get to it, don't think it was worthwhile."
Bohye J,Dragon Bridge,3,"I went there after hearing about the fire and water shows at 9 PM on weekend nights. I timed my visit around 8 to 8:30 PM and found Time Coffee, a shop known for offering a good view of the bridge, and watched from the rooftop. I burst out laughing at the fire show, which was on the level of a flamethrower, and laughed again at the water show, which was more like a fire truck's water cannon compared to the size of the giant dragon. Please move carefully to avoid being bumped by the swarming crowds. The night view seen while walking across the bridge is also beautiful."
avisrtix,Dragon Bridge,3,"It was Saturday, and I knew I had to go see the dragon show."
makuna1802216,Dragon Bridge,3,"We walked across. It's worth seeing on Saturdays and Sundays because it breathes fire. The next day, we walked across again. We were practically the only ones walking across. The dragon's eyes are heart-shaped."
kmjmhryr,Dragon Bridge,3,"During the day, you might think, ""Ah, that’s the Dragon Head."""
Cherrylbee,Dragon Bridge,3,"Da Nang has beautiful bridges and Dragon bridge is a beautiful sight anytime of the day. However, the water and fire performance (on weekends) is a let down for me. Be sure to find a good spot."
PowerWoosh,Dragon Bridge,3,"We thought we gonna witness something spectacular, but ended up disappointed as the so called fire & water show was so lame! If you really have nothing to do and you got plenty of free time or you just happened to be around the area, then no harm going to take a look. I don't advise to buy the boat ticket and see the show, is really not worth it!"
shoomaimy,Dragon Bridge,3,"Every weekend at 9 PM for about 15 minutes, there's a show where the performer breathes fire and water from his mouth."
It's okay.,Dragon Bridge,3,It was right there in the middle of the city. It was much bigger than I had imagined. Its yellow color made it stand out quite a bit.
Tchexbres,Dragon Bridge,3,"It's a large, beautiful statue with a golden dragon coiled around it, which lights up in changing colors at night. You can't miss it."
yy772018,Dragon Bridge,3,"We booked a boat ride to view the dragon bridge, but a bit disappointed with the boat, anywhere view is nice, not bad."
Rio F,Dragon Bridge,3,"It is simply a bridge, in the middle of the road. There is no photo-spot, or area for taking photos whatsoever."
This is Jamie,Dragon Bridge,3,"The view of the river from the bridge in the evening is quite nice. There's a performance on Saturday and Sunday nights, but it's really just a dragon head spewing fire and water. There are a lot of people watching, so don't have too high expectations. However, if you want to get soaked by the dragon bridge, be sure to stand in front of the dragon head. Seeing hundreds of people completely drenched yet still smiling and greeting others is probably for good luck."
676 Suhyeon Kim,Dragon Bridge,3,"The bridges over the Han River in Korea are much prettier haha. Still, it is a bridge you are bound to see at least once if you come to Da Nang. When the weather is nice, it looks really pretty because the sky is beautiful, but when it is cloudy, there really isn't much to it."
Margareth T,Dragon Bridge,3,"Went there at afternoon and night, especially to see the night fire show but it was just so so. You don’t need to go there if you’re not a bridge lover"
for messages,Dragon Bridge,3,"A beautiful structure that truly comes alive at night, especially with its lights."
christianusfrederick,Dragon Bridge,3,"Actually the view is good. But the 9pm attraction is too overrated. We came at 9pm to see the fire. Unfirtunately, the fire is only takes 2 minutes."
Maami,Dragon Bridge,3,"You don't necessarily have to go out of your way to visit; you might spot it if you happen to pass by. It is definitely better to view at night than during the day due to the lighting, and it is also nice to take a break at a nearby cafe while admiring it."
Trinh N,Dragon Bridge,3,"It is unique bridge, check it out at night time when lights are lit up.  My kids and I were underwhelmed by the weekend nightly show.   You should go and check it out to see what the show is all about."
torn..,Dragon Bridge,3,The view is nice ...the view is better from the boat  the bridge is in the shape of dragon which blow fire and water in interval of time .
Goochmaster,Dragon Bridge,3,You need to see it from afar to enjoy. For that reason it’s hard to rate it so highly although it is a bit of a novelty.I’d drive past it and look but unless you’ve got the best wide angle lens it will be difficult to capture
Taeyoon Kim,Dragon Bridge,3,"While hanging out at Gold Pine Pub, I noticed the night view was pretty. It looked like the Han River, and at midnight, the middle of the bridge rotates 180 degrees. It is beautiful, but the river water isn't very clean."
Kyangguriguri,Dragon Bridge,3,I had a hard time coordinating my schedule so I could watch the Dragon Bridge fire and water shows and then stop by Lotte Mart.
Tim D,Dragon Bridge,3,Stopped whilst on a Vietnam tour. Bridge was okay but nothing special. Wouldn’t go out of my way to see it.
kevintran2607,Dragon Bridge,3,"We came near the dragon bridge on our second trip to the Dragon Bridge to catch the water show and fire breathing on the Saturday we stayed in Da Nang, at correctly 9:00 PM, our family was excited for the show, but then we soon figured out that they only breath fire now and don't do water shows anymore, as we watch and counted, the dragon only breath 3 fire breaths and no more, I was terribly disappointed since I was expecting a great show like my last visit here."
Kazutaka W,Dragon Bridge,3,"The Dragon Bridge was much bigger than I expected 😁 lol I was thinking of walking across it to get dinner, exchange money, and buy souvenirs, but I changed my mind. I"
khs9004,Dragon Bridge,3,I feel so proud as this is my first overseas trip with my son and daughter.
TRAVELERSOI,Dragon Bridge,3,"It isn't quite as impressive as the night view of the Han River in Seoul, but there are people fishing, so you don't really need to schedule a visit; you'll see everything as you pass by anyway. The fire show isn't anything special."
Hyoju Nam,Dragon Bridge,3,"It isn't particularly spectacular. Since the city center is small, you'll see this bridge time and time again as you wander around. I don't think it's worth making a special trip to visit."
Loukia H,Dragon Bridge,3,The bridge is one of the famous sights in Danang but we didn’t find it that impressive.. ideally go for a drink to one of the rooftop bars to catch a good view.
MR-OK-da,Dragon Bridge,3,"At night, it's beautifully lit up, and the dragon is said to breathe fire, making it a popular tourist spot. Also, the night view from the 20th floor of the hotel was beautiful, with the three bridges and gondolas lit up. I also walked across this bridge during the day to get to the old town, but it was quite long and tiring."
Second home,Dragon Bridge,3,"There's an event every Saturday night starting at 9pm, and the illuminations are beautiful, but the roads get extremely congested. The police have to direct traffic, so be prepared if you're planning to visit. However, the event at the Dragon Bridge, a symbol of Da Nang, is definitely worth seeing."
Dongjin Park,Dragon Bridge,3,"I don't think it's a place worth taking 7, 5, and 3-year-olds in hot weather just to watch the fire-breathing show."
Tomoyasu,Dragon Bridge,3,"This 666-meter-long bridge connects the city center to the beach, and the beach side is shaped like a dragon's head. At night, it's lit up and becomes a landmark. I didn't get to see it because I was there on a weekday, but apparently there's a show on weekends where fire and water are spewed from the dragon's mouth."
Tabinosugi,Dragon Bridge,3,I went to see the fire that shoots out of the dragon's face on the bridge every Sunday night at 9 PM. I
muzicrabeat,Dragon Bridge,3,"I don't think it's really worth the time to visit. It looks good from afar, and there's no difference up close. Besides, you pass by it on your way to Hoi An anyway."
Of K,Dragon Bridge,3,Went to the bridge hoping to catch the fire at 9pm but it didnt come on as scheduled. Probably due to the fireworks competition on that night itself. But its still a sight to behold esp with the lighting on it
Ava F,Dragon Bridge,3,"Dragon bridge is a good place for photography. I went during a special festival and there were fireworks show. The river front is a good place to take a jog or stroll. The only downside was that during the show, It was a bit crowded and my friend's phone was pick-pocketed from her backpack. So i'd advice tourist to be very careful with their belongings, if you're carrying a backpack, carry it in front of you. We didn't stay for the water show at the dragon bridge later on since the pick-pocket incident dampen all our mood."
Hirofumi,Dragon Bridge,3,"It's not particularly beautiful during the day, but it lights up at night and becomes quite pretty. There are events on weekends, so I recommend visiting."
Meimei 1982,Dragon Bridge,3,"I'd only driven past it a few times in a taxi during the day, so it was like, ""So this is it!"""
Redyel,Dragon Bridge,3,"A beautiful bridge with unique lighting at night. We went out for an evening promenade and walked there. I wouldn't make a special trip from far away, but it's perfectly fine as a short evening stroll."
919pang,Dragon Bridge,3,Best angle for photoshop especially at waterfront promenande. Fire and water spewing out of dragon during Saturday and Sunday 9pm.
tshy,Dragon Bridge,3,"It is interesting for a bridge to be camouflaged to look like a dragon.  However, it is just a bridge."
collyann,Dragon Bridge,3,Was nice to walk around and see the crowds but its a quick little fire breathing and water spraying. Very crowded on the actual bridge so if you wanted to stand right underneath it you should go earlier then 9
KU-0815,Dragon Bridge,3,"I wanted to see the fire and water spouting, but it seemed to be over by the time I got flustered trying to cross the road...what a shame."
